-3.330504,-8.507032,-2.046548,0.262665,0.463247,0.048397
-3.317336,-8.422033,-2.054928,0.227378,0.380821,0.049329
-3.313744,-8.442984,-2.047147,0.182902,0.297729,0.055188
-3.349060,-8.538158,-2.096829,0.135897,0.213305,0.064643
-3.383778,-8.551926,-2.067498,0.041752,0.038999,0.082752
-3.368814,-8.501645,-2.059717,-0.003522,-0.041696,0.087280
-3.391560,-8.598017,-2.058520,-0.047332,-0.115467,0.088345
-3.438847,-8.710549,-2.046548,-0.087147,-0.181515,0.083418
-3.456805,-8.670444,-2.070491,-0.121369,-0.234113,0.069836
-3.466382,-8.665057,-2.036971,-0.153460,-0.274194,0.046400
-3.444833,-8.644706,-2.025598,-0.199667,-0.329322,-0.019914
-3.465185,-8.614777,-2.017218,-0.207124,-0.360215,-0.054669
-3.450220,-8.624354,-1.995070,-0.211252,-0.390709,-0.085961
-3.440643,-8.586045,-2.016021,-0.215113,-0.408686,-0.111661
-3.467579,-8.622559,-1.959155,-0.228030,-0.409351,-0.130304
-3.399341,-8.485483,-1.938804,-0.251067,-0.391907,-0.144019
-3.367018,-8.471117,-1.926832,-0.268511,-0.378192,-0.150278
-3.325716,-8.393302,-1.937008,-0.264782,-0.402427,-0.136296
-3.335293,-8.416048,-1.957360,-0.249069,-0.431056,-0.119385
-3.306561,-8.360380,-1.941198,-0.234555,-0.453161,-0.101142
-3.331103,-8.389710,-1.918452,-0.224035,-0.457023,-0.082366
-3.393954,-8.506433,-1.900494,-0.218576,-0.442375,-0.065854
-3.435854,-8.568088,-1.887924,-0.218975,-0.403626,-0.054136
-3.379588,-8.456153,-1.840038,-0.226832,-0.344902,-0.044149
-3.396947,-8.435203,-1.891516,-0.241479,-0.219731,-0.032431
-3.406524,-8.454357,-1.904685,-0.240014,-0.168997,-0.033496
-3.434657,-8.577066,-1.957360,-0.223902,-0.136240,-0.037092
-3.505888,-8.792555,-2.021408,-0.194740,-0.127185,-0.039089
-3.577120,-8.939207,-2.062111,-0.156656,-0.136773,-0.036293
-3.602260,-8.976918,-2.024999,-0.118306,-0.147159,-0.029502
-3.417299,-8.591432,-1.974120,-0.071833,-0.150755,0.002190
-3.450819,-8.665656,-1.959155,-0.057851,-0.146360,0.018569
-3.484339,-8.680022,-1.966338,-0.040541,-0.130115,0.023762
-3.497508,-8.689599,-1.971127,-0.022298,-0.103216,0.013243
-3.496311,-8.633931,-1.947184,-0.000593,-0.068994,-0.012857
-3.456805,-8.530376,-1.971726,0.023776,-0.029978,-0.050541
-3.427474,-8.453758,-1.954367,0.052006,0.002113,-0.098479
-3.397545,-8.387316,-1.959155,0.119385,0.038599,-0.205539
-3.375996,-8.417844,-1.956761,0.149612,0.044059,-0.245887
-3.355046,-8.405872,-1.992676,0.175179,0.032873,-0.268258
-3.274836,-8.279572,-1.980106,0.201145,0.003179,-0.271720
-3.348462,-8.459146,-2.059118,0.234302,-0.046091,-0.261200
-3.434059,-8.669248,-2.082463,0.268790,-0.100819,-0.242558
-3.453812,-8.706360,-1.987887,0.311668,-0.168598,-0.179307
-3.386172,-8.555517,-1.907079,0.304078,-0.153684,-0.138826
-3.326913,-8.417245,-1.856200,0.282239,-0.117731,-0.097147
-3.326314,-8.410062,-1.907079,0.257871,-0.079381,-0.056799
-3.318533,-8.342422,-1.882537,0.238563,-0.043161,-0.023776
-3.315540,-8.265804,-1.868171,0.231639,-0.008273,-0.007797
-3.292195,-8.177214,-1.851411,0.236432,0.026215,-0.012857
-3.303568,-8.135313,-1.840636,0.290629,0.085471,-0.086760
-3.489128,-8.552525,-1.975317,0.340564,0.105179,-0.145884
-3.605851,-8.873962,-2.032182,0.394893,0.130480,-0.205140
-3.616626,-8.905088,-1.976514,0.434441,0.170827,-0.249349
-3.581310,-8.899701,-1.901093,0.444828,0.229284,-0.267459
-3.594478,-8.984101,-1.896903,0.417131,0.314240,-0.255607
-3.608845,-9.188217,-1.941198,0.277579,0.522370,-0.139492
-3.589091,-9.241491,-1.951374,0.184633,0.616780,-0.042418
-3.545395,-9.151105,-1.952571,0.089424,0.688420,0.065175
-3.517860,-9.135542,-2.019612,0.009528,0.726504,0.173568
-3.564549,-9.218745,-2.077076,-0.048131,0.725172,0.269975
-3.501100,-9.037374,-2.098026,-0.085815,0.698008,0.345477
-3.495713,-8.966743,-2.084857,-0.103392,0.652467,0.392749
-3.388567,-8.589636,-1.977113,-0.127095,0.569775,0.416984
-3.397545,-8.580059,-1.953170,-0.153194,0.552597,0.407397
-3.365821,-8.506433,-1.912466,-0.205925,0.558456,0.397543
-3.330504,-8.451962,-1.906480,-0.284224,0.578963,0.395279
-3.368814,-8.652488,-1.941797,-0.377436,0.591613,0.410459
-3.389165,-8.773400,-2.054928,-0.476507,0.579495,0.447744
-3.338884,-8.710549,-1.992077,-0.576110,0.536884,0.505669
-3.227548,-8.533968,-2.048943,-0.761869,0.377092,0.642291
-3.265857,-8.560306,-2.057921,-0.827250,0.255783,0.696620
-3.356243,-8.671043,-2.102216,-0.866133,0.118628,0.727780
-3.359236,-8.629742,-2.110596,-0.883044,-0.019326,0.730177
-3.325117,-8.448371,-2.044154,-0.887439,-0.134775,0.702746
-3.304167,-8.359182,-2.007640,-0.881713,-0.224925,0.650813
-3.395750,-8.434005,-2.006443,-0.845626,-0.351826,0.501141
-3.383778,-8.366365,-1.974120,-0.821391,-0.384184,0.414854
-3.402334,-8.384323,-1.999859,-0.793827,-0.405623,0.332427
-3.351454,-8.328655,-2.003450,-0.754012,-0.439845,0.259988
-3.407123,-8.430414,-2.067498,-0.695821,-0.497770,0.193808
-3.435256,-8.498054,-2.084259,-0.615792,-0.570741,0.125630
-3.477157,-8.566890,-2.103413,-0.517120,-0.655431,0.052259
-3.392158,-8.236473,-2.014823,-0.292213,-0.787393,-0.146682
-3.450220,-8.202354,-1.995070,-0.167176,-0.819218,-0.279976
-3.484339,-8.217319,-1.989683,-0.033483,-0.823746,-0.442564
-3.638175,-8.535166,-2.011831,0.104071,-0.799777,-0.630586
-3.687857,-8.565094,-1.994472,0.246819,-0.757166,-0.841778
-3.498107,-8.199960,-1.906480,0.382376,-0.696844,-1.055101
-3.643562,-8.749457,-2.044154,0.640573,-0.574337,-1.443928
-3.701026,-9.028396,-2.084857,0.765744,-0.535987,-1.599992
-3.616626,-8.987094,-2.045351,0.875867,-0.513616,-1.712645
-3.499304,-8.900300,-1.993274,0.958027,-0.491378,-1.776695
-3.480748,-8.942799,-1.997465,1.015952,-0.471138,-1.795071
-3.569937,-9.301948,-2.105209,1.060826,-0.465944,-1.771635
-3.698033,-9.719757,-2.211158,1.097712,-0.479394,-1.709050
-3.545993,-9.379763,-1.989084,1.109696,-0.471138,-1.490934
-3.480748,-9.212759,-1.901093,1.077471,-0.416276,-1.354178
-3.549585,-9.382756,-1.925635,1.026604,-0.335448,-1.204773
-3.526839,-9.320503,-1.879544,0.960690,-0.232914,-1.038722
-3.463389,-9.132549,-1.863981,0.887319,-0.117198,-0.858556
-3.365222,-8.835054,-1.751448,0.806224,0.009970,-0.676526
-3.311350,-8.668649,-1.726307,0.721534,0.148722,-0.500089
-3.339483,-8.706958,-1.726307,0.554818,0.435017,-0.174912
-3.298181,-8.617769,-1.723913,0.471060,0.571905,-0.018449
-3.261069,-8.578862,-1.716730,0.380512,0.702802,0.130557
-3.248499,-8.570481,-1.721519,0.280109,0.831301,0.277566
-3.210190,-8.512420,-1.699371,0.164393,0.955539,0.422044
-3.197619,-8.503441,-1.680815,0.037891,1.071788,0.562794
-3.211387,-8.687803,-1.746659,-0.250534,1.252486,0.841898
-3.273639,-8.875159,-1.810707,-0.408595,1.309878,0.981050
-3.283815,-8.919455,-1.881340,-0.569985,1.336910,1.116607
-3.343673,-9.119979,-1.940001,-0.724983,1.329719,1.239647
-3.394552,-9.226526,-1.948381,-0.877851,1.300824,1.345376
-3.434059,-9.253463,-1.970528,-1.030053,1.265270,1.424473
-3.471171,-9.315715,-1.983099,-1.178926,1.225455,1.472411
-3.559162,-9.439023,-2.109399,-1.452570,1.113201,1.482398
-3.639372,-9.506662,-2.179433,-1.558033,1.018125,1.449774
-3.709406,-9.637153,-2.256650,-1.631804,0.887095,1.398108
-3.743525,-9.629970,-2.291368,-1.671752,0.721843,1.327932
-3.718983,-9.493493,-2.301544,-1.682538,0.537150,1.238449
-3.656731,-9.298955,-2.294959,-1.669621,0.348196,1.134451
-3.620816,-9.049346,-2.318304,-1.581203,-0.030511,0.889037
-3.555571,-8.875159,-2.281192,-1.503837,-0.227322,0.762934
