-0.214292,0.671009,-10.045386
-0.200525,0.701537,-10.041195
-0.184363,0.721889,-10.082497
-0.158624,0.698544,-10.068730
-0.103554,0.692558,-10.068132
-0.086196,0.696748,-10.072321
-0.087393,0.730867,-10.080702
-0.101160,0.740445,-10.118412
-0.135878,0.670411,-10.078308
-0.193940,0.630904,-10.066934
-0.186757,0.702734,-10.040596
-0.167004,0.764388,-10.044188
-0.157427,0.774564,-10.091476
-0.160420,0.709917,-10.062745
-0.178976,0.630306,-10.083096
-0.155631,0.668615,-10.056160
-0.133484,0.714706,-10.068132
-0.099963,0.745832,-10.076512
-0.105350,0.737452,-10.074716
-0.135279,0.702734,-10.050174
-0.191546,0.671608,-10.032815
-0.189152,0.682981,-10.059752
-0.164610,0.705128,-10.044787
-0.175384,0.725480,-10.063343
-0.158025,0.693755,-10.058554
-0.153237,0.656045,-10.074117
-0.141265,0.692558,-10.060949
-0.110737,0.721889,-10.076512
-0.109540,0.744036,-10.107638
-0.132885,0.712311,-10.071723
-0.158624,0.686572,-10.071125
-0.200525,0.657242,-10.056160
-0.164610,0.708121,-10.048378
-0.155631,0.770374,-10.084293
-0.153835,0.746430,-10.048378
-0.137674,0.698544,-10.068730
-0.164610,0.623123,-10.085491
-0.151441,0.666819,-10.074716
-0.130491,0.719494,-10.114821
-0.137075,0.758402,-10.076512
-0.164011,0.763191,-10.059752
-0.181969,0.653650,-10.044188
-0.189152,0.636291,-10.040596
-0.176581,0.682981,-10.108237
-0.123308,0.721290,-10.078308
-0.131688,0.770374,-10.055562
-0.125702,0.724882,-10.047780
-0.154434,0.656045,-10.054963
-0.167004,0.667418,-10.101054
-0.159821,0.693157,-10.060949
-0.164011,0.688967,-10.096265
-0.169997,0.705727,-10.068730
-0.153237,0.685375,-10.048977
-0.164011,0.678791,-10.067533
-0.142462,0.668016,-10.086688
-0.126301,0.677594,-10.051970
-0.102357,0.684178,-10.057357
-0.098766,0.721290,-10.031020
-0.154434,0.703931,-10.064540
-0.193940,0.685375,-10.073519
-0.216686,0.666819,-10.050773
-0.220278,0.654249,-10.041794
-0.214292,0.670411,-10.058554
-0.142462,0.734459,-10.054365
-0.128695,0.712311,-10.101054
-0.133484,0.693755,-10.076512
-0.128096,0.683579,-10.074716
-0.132286,0.688368,-10.078308
-0.152638,0.706325,-10.050174
-0.173588,0.700340,-10.102849
-0.182567,0.709917,-10.059752
-0.190947,0.721290,-10.062146
-0.178377,0.712910,-10.044787
-0.184962,0.689565,-10.033414
-0.182567,0.676995,-10.113025
-0.179574,0.654848,-10.077709
-0.160420,0.646467,-10.035808
-0.151441,0.653052,-10.063343
-0.122111,0.698544,-10.075315
-0.109540,0.736853,-10.180067
-0.142462,0.713508,-10.074117
-0.167603,0.708720,-10.045386
-0.156230,0.704530,-10.056160
-0.184363,0.712311,-10.053766
-0.168800,0.722487,-10.065138
-0.158025,0.689565,-10.074117
-0.135279,0.639883,-10.073519
-0.131688,0.644672,-10.075913
-0.128695,0.675199,-10.081300
-0.128695,0.684777,-10.080103
-0.138871,0.655446,-10.075315
-0.155631,0.662629,-10.087286
-0.179574,0.687171,-10.077709
-0.170596,0.712910,-10.037604
-0.170596,0.711713,-10.066934
-0.159223,0.745233,-10.100455
-0.160420,0.705727,-10.074117
-0.154434,0.685375,-10.057357
-0.167603,0.684777,-10.047780
-0.133484,0.675798,-10.051371
-0.148448,0.681185,-10.066336
-0.156230,0.691361,-10.062146
-0.178976,0.679988,-10.056758
-0.171194,0.686572,-10.050174
-0.162814,0.697945,-10.048378
-0.167603,0.712910,-10.043590
-0.145455,0.703333,-10.075913
-0.135279,0.687769,-10.052569
-0.143659,0.645270,-10.078907
-0.144258,0.599778,-10.056160
-0.080210,0.618933,-10.089082
-0.102357,0.699741,-10.017252
-0.084400,0.930793,-10.054365
-0.138272,0.892484,-10.035210
-0.227461,0.764986,-10.029224
-0.326825,0.582419,-10.002886
-0.344783,0.451929,-10.084892
-0.181969,0.598581,-10.073519
-0.093977,0.711114,-10.054365
-0.002993,0.745832,-10.084293
-0.008380,0.668615,-10.111229
-0.061654,0.550694,-10.156722
-0.117322,0.490836,-10.101653
-0.199327,0.732064,-10.048378
-0.196335,0.895477,-10.004682
-0.194539,0.987658,-10.025632
-0.253798,0.915829,-10.057357
-0.275946,0.737452,-10.029224
-0.217883,0.470485,-10.065138
-0.146054,0.489041,-10.100455
-0.043098,0.572243,-10.089082
0.023345,0.684178,-10.136370
0.018556,0.717100,-10.110033
-0.058062,0.679988,-10.080702
-0.249010,0.597384,-10.031619
-0.294502,0.670411,-10.019048
-0.281333,0.778155,-10.055562
-0.232249,0.887097,-10.021442
-0.200525,0.902660,-10.032217
-0.140667,0.626116,-10.078907
-0.108942,0.505801,-10.079504
-0.093977,0.463302,-10.126194
-0.063450,0.517174,-10.154926
-0.040105,0.617735,-10.074117
-0.082006,0.697347,-10.077709
-0.204715,0.695551,-10.050174
-0.292108,0.649460,-10.037006
-0.287319,0.660235,-10.066934
-0.251404,0.708121,-10.062146
-0.198130,0.803894,-10.019048
-0.099963,0.802697,-10.048378
-0.087393,0.697347,-10.050773
-0.095773,0.566856,-10.135771
-0.139469,0.496224,-10.115420
-0.151441,0.493231,-10.092075
-0.155631,0.681185,-10.057956
-0.174786,0.744036,-10.042392
-0.197532,0.748825,-10.086089
-0.219081,0.705727,-10.054963
-0.222074,0.678791,-10.059752
-0.208306,0.690762,-10.049575
-0.113730,0.785937,-10.048977
-0.077816,0.779951,-10.096863
-0.106547,0.725480,-10.081300
-0.128096,0.615341,-10.066934
-0.164610,0.523758,-10.073519
-0.177180,0.558476,-10.077111
-0.169398,0.649460,-10.092674
-0.153835,0.727276,-10.054963
-0.138272,0.754811,-10.070526
-0.140068,0.739247,-10.041195
-0.175384,0.696150,-10.047780
-0.168201,0.685375,-10.086688
-0.158624,0.728473,-10.096265
-0.150244,0.733860,-10.025632
-0.147251,0.718896,-10.038801
-0.165807,0.637489,-10.072321
-0.171194,0.530343,-10.118412
-0.167004,0.554286,-10.108835
-0.141864,0.611750,-10.093871
-0.101759,0.693755,-10.072920
-0.105949,0.751219,-10.046583
-0.133484,0.773965,-10.035210
-0.198130,0.706924,-10.082497
-0.220278,0.682981,-10.046583
-0.222672,0.681185,-10.053766
-0.205313,0.696150,-10.035808
-0.174187,0.698544,-10.052569
-0.131089,0.601574,-10.093871
-0.112533,0.562666,-10.100455
-0.119118,0.568053,-10.077111
-0.126301,0.596187,-10.101653
