0.258587,0.883505,-10.089680,0.034409,-0.037736,-0.061419
0.308868,0.787732,-10.127989,0.045195,-0.013368,-0.043842
0.347177,0.785338,-10.135172,0.032677,-0.040666,-0.020006
0.270559,0.739846,-10.178270,0.024821,-0.071825,0.009289
0.332811,0.732663,-10.302774,0.009108,-0.083543,0.032992
0.244221,0.806887,-10.230946,0.010839,-0.065833,0.055363
0.165208,0.835619,-10.293198,0.020160,-0.027217,0.066548
0.050281,0.936181,-10.283620,0.047458,-0.011104,0.055096
0.122111,0.905054,-10.451223,0.059709,-0.011637,0.038451
0.071830,0.919420,-10.508687,0.063704,-0.062504,0.021540
0.131688,0.845196,-10.499109,0.076221,-0.115102,-0.003627
-0.021549,0.718297,-10.214185,0.091801,-0.049587,-0.039714
0.090984,0.835619,-10.288409,0.105782,0.044956,-0.065280
0.191546,0.718297,-10.456012,0.114704,0.080244,-0.074335
0.186757,0.636890,-10.482349,0.122161,0.081309,-0.062484
0.308868,0.593792,-10.499109,0.122561,0.029376,-0.053296
0.387880,0.545906,-10.321930,0.152388,-0.049321,-0.041844
0.237038,0.363937,-10.120807,0.206451,-0.067830,0.009822
0.162814,0.435767,-10.123200,0.228290,-0.077152,0.043911
0.045492,0.509991,-9.855037,0.198994,-0.100588,0.057626
0.098167,0.495625,-9.881374,0.165039,-0.104183,0.043511
0.033521,0.347177,-9.708982,0.124691,-0.141468,0.039383
-0.007183,0.371120,-9.452790,0.113506,-0.079016,0.061355
0.007183,0.363937,-9.682645,0.099258,0.008870,0.066282
0.114928,0.368726,-9.922077,0.041732,-0.025885,0.058026
0.076618,0.325628,-10.082497,-0.001678,-0.097126,0.072673
0.002394,0.380697,-9.984330,0.006045,-0.114836,0.082261
-0.059858,0.476470,-9.792784,0.008975,-0.032410,0.062154
-0.057464,0.251404,-10.154326,0.005912,0.069990,0.032725
-0.014366,0.088590,-10.470378,-0.049083,0.131777,-0.002695
0.220278,0.026338,-11.164731,-0.059203,0.181578,-0.060353
0.289713,-0.272953,-11.423319,0.027884,0.108873,-0.075134
0.100562,-0.474076,-11.181492,0.122028,0.127649,-0.029593
0.126899,-0.342388,-11.097691,0.158647,0.342835,0.012751
0.426190,-0.057464,-11.736975,0.168900,0.388775,0.005294
0.514780,0.098167,-11.581344,0.238809,0.200354,0.001300
0.648862,0.193940,-10.973186,0.416578,0.036567,-0.022669
0.548300,0.158025,-10.269255,0.554798,-0.161975,-0.049035
0.541117,0.105350,-9.515042,0.622710,-0.384751,-0.090181
0.260981,0.031126,-8.109574,0.553866,-0.585024,-0.131061
-0.040704,0.205912,-6.852554,0.451599,-0.534823,-0.169412
-0.052675,0.328022,-5.985809,0.313246,-0.336681,-0.255167
0.138871,0.129293,-5.966655,0.112041,-0.110175,-0.313624
0.160420,-0.260981,-6.201298,-0.163734,-0.241871,-0.206031
0.292107,0.174786,-6.184538,-0.432717,-0.327359,-0.110422
0.215489,0.373515,-6.210876,-0.628862,-0.311247,-0.032656
0.244221,0.644073,-6.610728,-0.741116,-0.249461,0.001300
0.342388,0.893083,-6.833400,-0.789986,-0.195131,-0.051831
0.541117,0.924209,-7.036917,-0.830333,-0.098191,-0.152101
0.708720,0.730269,-7.791129,-0.904237,-0.012968,-0.220678
0.888294,0.996039,-8.068871,-0.925010,-0.096060,-0.191383
1.185190,1.230682,-7.836621,-0.923012,-0.139737,-0.213488
1.077446,1.467720,-7.683385,-0.807563,0.214469,-0.144377
0.890688,1.577859,-8.993080,-0.708092,0.415674,0.119279
0.766184,2.652911,-9.639547,-0.740184,0.381052,0.366558
1.403074,4.036830,-10.070525,-0.685721,0.291835,0.240322
2.217144,3.790215,-10.144750,-0.699969,0.053079,-0.015345
2.121371,2.367986,-10.216579,-0.715150,-0.107113,0.041248
1.113361,2.140525,-10.082497,-0.865754,-0.143732,0.515164
1.288146,3.229943,-10.178270,-1.012629,-0.104583,1.014248
1.848418,4.403162,-9.436029,-1.014893,0.027512,1.194813
1.714336,4.903575,-9.768841,-0.953639,0.479457,1.246213
1.632929,5.222020,-11.741763,-1.198387,0.477993,1.438363
1.364764,5.688913,-12.067391,-1.469768,0.341903,1.588435
1.443777,6.014541,-12.558228,-1.592808,0.602631,1.675388
1.218711,6.110314,-13.911020,-1.416504,0.733793,1.712939
1.395891,6.007358,-15.414656,-1.285474,0.314206,1.716002
1.455749,5.787080,-15.218322,-0.991190,-0.014433,1.633176
1.063080,5.389623,-15.232687,-0.521934,-0.191270,1.588035
1.139698,4.958644,-15.615779,-0.135371,-0.340942,1.470854
0.876322,4.633017,-15.486485,0.172229,-0.300328,1.300276
1.091812,4.209221,-16.159290,0.305256,-0.330422,1.101069
1.125332,3.809369,-15.843240,0.420839,-0.520308,0.855921
0.727874,3.138958,-15.122548,0.686493,-0.475966,0.804788
0.598581,3.617823,-14.514390,1.010072,-0.291673,0.684278
0.306473,4.127814,-15.211139,1.238176,-0.184079,0.417425
-0.153237,3.502896,-14.689176,1.187042,-0.355456,0.222745
-0.766184,3.660921,-12.620481,1.193967,-0.522173,0.040049
-1.075051,3.701624,-11.267688,1.491047,-0.160909,-0.172874
-1.115755,2.820513,-11.253322,1.605698,0.049617,-0.283530
-1.103783,2.384746,-10.930088,1.510488,0.124053,-0.251838
-1.005616,2.537983,-10.805583,1.429127,0.140565,-0.234127
-0.917026,2.557138,-10.350661,1.333385,0.105943,-0.264621
-1.221105,2.174046,-9.663490,1.337247,0.096889,-0.289921
-1.350399,1.937008,-9.268427,1.407156,0.162803,-0.292318
-0.811676,2.006443,-9.215752,1.426198,0.165599,-0.389525
