7.928205,-3.435256,-4.610869,-0.005136,-0.021394,-0.032052
7.887501,-3.373003,-4.657558,-0.009131,0.004972,-0.011412
7.871938,-3.377792,-4.698262,0.002454,-0.027253,-0.057618
7.871938,-3.462791,-4.698262,-0.007533,-0.020062,-0.063078
7.879719,-3.368813,-4.659354,-0.017919,0.006437,-0.037778
7.887501,-3.343673,-4.718015,-0.009663,0.010032,-0.036313
7.926409,-3.340081,-4.679107,0.004452,0.001643,-0.050561
7.919226,-3.393355,-4.629425,0.027222,0.004573,-0.050827
7.928205,-3.298779,-4.782661,0.041870,0.003507,-0.049629
7.837819,-3.285611,-4.771887,0.046397,0.010299,-0.019002
7.820460,-3.214978,-4.768894,0.033480,0.010165,-0.009148
7.946162,-3.309554,-4.650974,0.038407,-0.009675,-0.029122
8.006619,-3.222161,-4.690480,0.052922,-0.031647,-0.059349
8.049716,-3.270646,-4.683896,0.037875,-0.042300,-0.085049
8.052111,-3.362828,-4.660551,0.006183,-0.013803,-0.065475
7.886902,-3.092868,-4.809598,-0.010862,0.032137,-0.046832
7.864755,-3.289202,-4.658755,0.000457,0.003108,-0.086514
7.830037,-3.383778,-4.585729,0.005783,0.008301,-0.072266
7.763595,-3.405925,-4.704846,-0.025376,0.023615,-0.033916
7.792326,-3.405327,-4.672523,-0.019650,0.010299,-0.021931
7.792925,-3.516064,-4.534849,-0.007932,0.017622,-0.015007
7.715708,-3.349659,-4.652171,0.021629,0.008434,-0.020334
7.712715,-3.366419,-4.623439,0.027222,-0.038305,-0.038576
7.841410,-3.502297,-4.543229,0.024825,-0.054550,-0.026725
7.856973,-3.451418,-4.636608,0.047196,-0.036840,-0.024861
7.933591,-3.298181,-4.641995,0.045731,-0.039903,-0.010080
7.825847,-3.280822,-4.683896,0.045731,-0.035109,-0.014741
7.777961,-3.333497,-4.774281,0.046397,-0.042699,-0.018203
7.976091,-3.100051,-4.886216,0.044266,-0.086509,-0.038310
8.171229,-3.192831,-4.714423,-0.025110,-0.051488,0.010560
8.129328,-3.217372,-4.695269,-0.081836,0.026810,0.047445
7.994048,-3.204802,-4.753331,-0.131505,0.112299,0.072745
8.046125,-3.229344,-4.699459,-0.086097,0.074082,0.013489
8.136511,-2.965968,-4.806006,-0.057335,0.027476,0.003103
8.751254,-2.824105,-4.616256,-0.102609,-0.049490,-0.055088
8.888329,-2.711572,-4.540236,-0.022047,-0.064937,-0.173068
8.686607,-2.498477,-4.684494,0.003120,-0.007811,-0.239382
8.894913,-2.420661,-5.038256,-0.163064,0.169025,-0.166943
8.610587,-2.575095,-4.915546,-0.243892,0.192328,-0.229395
8.308303,-3.033608,-4.540236,-0.290365,0.226018,-0.269476
8.002429,-3.270048,-4.322951,-0.264399,0.260373,-0.236585
7.035121,-3.636978,-4.394183,-0.272788,0.273956,-0.023396
6.127673,-4.421717,-4.534849,-0.299553,0.266099,0.045048
5.391418,-5.047235,-4.902976,-0.290498,0.195258,0.129072
4.387598,-6.455695,-4.929913,-0.209004,-0.130851,0.260501
4.353479,-7.039910,-4.544426,-0.223918,-0.132449,0.514437
4.416330,-7.449938,-4.597102,-0.204477,-0.092634,0.772502
5.192091,-7.797115,-5.004137,0.113376,-0.488253,0.943213
5.824791,-7.524162,-4.670727,0.350535,-0.727541,0.897006
6.441928,-6.918398,-4.698860,0.527904,-0.791725,0.969445
7.230259,-6.202496,-5.169345,0.736699,-0.846986,1.006730
7.306877,-5.779897,-5.390820,0.847887,-0.832605,0.974772
7.184767,-5.536873,-5.852326,0.852548,-0.679204,0.987955
7.064452,-5.319589,-6.035491,0.753344,-0.479730,1.087825
7.304483,-6.482631,-5.541064,0.414984,-0.156817,1.418727
7.516979,-6.083977,-5.031073,0.414718,-0.105551,1.449621
7.285927,-5.399200,-4.489357,0.470379,-0.037240,1.401683
7.018362,-5.345328,-4.966426,0.356793,0.137333,1.351482
7.080614,-5.535078,-4.758120,0.299268,0.112832,1.285967
7.265575,-5.469234,-4.196052,0.231090,0.133339,1.284635
6.945933,-4.640199,-4.760514,0.202327,0.251451,1.176243
6.820830,-4.476787,-4.952060,0.096998,0.309509,1.106866
6.872308,-4.715022,-4.171511,-0.032034,0.401656,1.078637
6.971074,-4.900582,-3.905142,-0.226448,0.652796,1.167987
7.074029,-3.982359,-4.070350,-0.140693,0.557720,1.101274
7.422403,-3.381982,-4.010492,-0.075178,0.396196,0.855061
7.820460,-3.569338,-3.694442,-0.047215,0.321094,0.622963
7.788735,-3.504691,-5.053819,-0.097949,0.350123,0.301248
8.272389,-3.186845,-5.274096,-0.173983,0.314170,0.166224
8.362774,-2.959384,-5.013115,-0.299686,0.415238,0.026272
8.432808,-3.911128,-5.742187,-0.450556,0.577960,-0.230593
8.843435,-3.375996,-6.292881,-0.328315,0.390471,-0.482399
9.285188,-3.731554,-5.743983,-0.434178,0.328285,-0.673217
9.978943,-6.057639,-5.581169,-0.654025,0.560516,-0.758040
10.026829,-5.615886,-5.753560,-0.377585,0.383280,-1.014773
10.274044,-5.191493,-5.475220,-0.187565,0.211104,-1.259255
9.622787,-5.618280,-5.882853,-0.300885,0.367967,-1.547546
9.530606,-6.074998,-6.014541,-0.304347,0.353186,-1.571116
9.507262,-5.811622,-5.860107,-0.184769,0.257710,-1.680307
9.324095,-6.127673,-5.431523,-0.213798,0.329883,-1.789232
