-0.00,-0.09,0.91
0.00,-0.09,0.91
-0.00,-0.09,0.90
0.01,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.10,0.91
0.00,-0.09,0.90
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.10,0.90
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.09,0.90
0.00,-0.10,0.91
0.00,-0.10,0.90
0.00,-0.09,0.91
0.00,-0.09,0.90
0.00,-0.10,0.91
0.00,-0.10,0.90
0.00,-0.10,0.91
0.00,-0.10,0.90
0.00,-0.10,0.91
-0.00,-0.09,0.90
0.00,-0.09,0.91
0.00,-0.10,0.90
0.00,-0.10,0.91
0.01,-0.10,0.91
0.00,-0.10,0.90
0.00,-0.10,0.92
0.00,-0.09,0.91
0.01,-0.10,0.90
0.00,-0.09,0.90
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.09,0.91
-0.00,-0.09,0.91
0.00,-0.09,0.91
-0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.08,0.91
0.00,-0.09,0.91
0.00,-0.08,0.91
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.08,0.91
0.01,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.10,0.91
-0.00,-0.10,0.90
0.00,-0.10,0.91
0.00,-0.10,0.91
-0.00,-0.10,0.91
-0.00,-0.10,0.91
-0.00,-0.10,0.90
0.00,-0.10,0.91
0.00,-0.10,0.91
0.00,-0.10,0.91
0.00,-0.10,0.90
0.01,-0.10,0.91
0.01,-0.10,0.91
0.00,-0.10,0.90
0.00,-0.10,0.90
0.00,-0.10,0.91
0.01,-0.10,0.90
0.00,-0.10,0.90
0.00,-0.10,0.90
0.01,-0.10,0.91
0.00,-0.09,0.91
0.01,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.09,0.91
0.00,-0.09,0.91
-0.00,-0.09,0.91
0.00,-0.08,0.91
0.00,-0.09,0.91
0.00,-0.09,0.90
0.01,-0.08,0.91
-0.00,-0.09,0.89
0.01,-0.08,0.93
-0.00,-0.09,0.89
0.01,-0.09,0.92
0.01,-0.08,0.91
-0.01,-0.10,0.90
0.01,-0.08,0.91
-0.01,-0.10,0.90
0.01,-0.09,0.92
-0.01,-0.10,0.90
0.01,-0.09,0.91
-0.00,-0.10,0.91
0.00,-0.10,0.90
0.00,-0.10,0.91
0.00,-0.10,0.90
-0.00,-0.10,0.91
0.00,-0.10,0.91
-0.00,-0.10,0.91
0.00,-0.09,0.90
-0.01,-0.10,0.91
0.00,-0.09,0.90
-0.00,-0.10,0.90
0.00,-0.09,0.91
-0.00,-0.10,0.91
0.01,-0.09,0.90
-0.00,-0.10,0.90
-0.00,-0.10,0.90
0.01,-0.09,0.91
-0.00,-0.10,0.90
0.01,-0.09,0.91
-0.00,-0.10,0.91
0.01,-0.09,0.91
0.00,-0.09,0.91
0.01,-0.09,0.91
-0.00,-0.09,0.91
0.01,-0.09,0.91
-0.00,-0.09,0.90
0.01,-0.09,0.92
-0.00,-0.09,0.91
0.01,-0.09,0.91
0.00,-0.09,0.90
0.01,-0.09,0.91
0.00,-0.09,0.90
0.01,-0.09,0.91
0.00,-0.09,0.90
0.01,-0.09,0.91
-0.00,-0.09,0.90
0.01,-0.09,0.91
-0.00,-0.09,0.90
0.01,-0.09,0.91
-0.00,-0.09,0.90
0.01,-0.09,0.91
-0.00,-0.10,0.90
0.00,-0.10,0.90
0.01,-0.10,0.91
-0.00,-0.10,0.90
0.01,-0.10,0.91
-0.00,-0.10,0.90
0.00,-0.10,0.92
-0.00,-0.10,0.90
0.00,-0.10,0.91
-0.00,-0.10,0.90
0.00,-0.10,0.91
-0.00,-0.10,0.90
0.00,-0.10,0.91
-0.00,-0.10,0.90
0.00,-0.10,0.91
0.00,-0.09,0.90
-0.00,-0.10,0.91
-0.00,-0.09,0.90
0.00,-0.10,0.91
0.00,-0.09,0.90
0.00,-0.10,0.91
0.00,-0.09,0.90
0.00,-0.09,0.91
0.00,-0.09,0.90
0.00,-0.09,0.91
0.01,-0.09,0.91
0.00,-0.09,0.91
0.01,-0.09,0.91
0.00,-0.09,0.92
0.01,-0.08,0.91
0.00,-0.09,0.90
-0.00,-0.09,0.91
0.00,-0.09,0.91
-0.00,-0.09,0.91
0.01,-0.09,0.91
-0.00,-0.10,0.90
0.00,-0.09,0.91
-0.00,-0.10,0.91
0.00,-0.09,0.90
-0.00,-0.10,0.90
0.01,-0.09,0.91
-0.00,-0.10,0.91
0.01,-0.09,0.90
-0.00,-0.10,0.90
0.01,-0.09,0.91
0.00,-0.10,0.90
0.01,-0.09,0.90
0.00,-0.10,0.90
0.01,-0.10,0.91
0.00,-0.10,0.91
0.01,-0.09,0.91
-0.00,-0.10,0.90
0.01,-0.10,0.91
-0.00,-0.10,0.91
0.00,-0.10,0.91
-0.00,-0.10,0.90
0.00,-0.09,0.91
-0.00,-0.10,0.90
0.00,-0.09,0.91
0.01,-0.10,0.91
0.00,-0.10,0.91
0.00,-0.09,0.91
-0.00,-0.09,0.90
0.00,-0.09,0.91
0.00,-0.09,0.90
0.00,-0.09,0.91
0.00,-0.09,0.90
0.00,-0.09,0.91
0.00,-0.09,0.91
-0.00,-0.09,0.91
0.00,-0.09,0.90
0.00,-0.09,0.91
0.00,-0.09,0.90
0.00,-0.09,0.92
0.00,-0.09,0.91
0.00,-0.09,0.92
0.01,-0.09,0.91
0.00,-0.10,0.91
0.00,-0.09,0.91
-0.00,-0.10,0.91
0.00,-0.09,0.91
-0.00,-0.09,0.91
0.00,-0.09,0.91
-0.00,-0.09,0.91
0.01,-0.09,0.91
0.00,-0.10,0.91
0.01,-0.09,0.90
0.01,-0.09,0.91
0.00,-0.10,0.91
0.01,-0.09,0.91
0.00,-0.10,0.90
0.01,-0.09,0.91
0.00,-0.10,0.91
0.01,-0.09,0.91
-0.00,-0.10,0.90
0.01,-0.09,0.91
-0.00,-0.10,0.90
0.01,-0.09,0.91
-0.00,-0.10,0.91
0.01,-0.10,0.91
-0.00,-0.10,0.91
0.01,-0.09,0.91
-0.00,-0.09,0.90
0.01,-0.09,0.91
-0.00,-0.10,0.90
0.01,-0.09,0.91
-0.00,-0.09,0.90
0.01,-0.09,0.91
0.00,-0.09,0.90
0.01,-0.09,0.91
0.00,-0.09,0.90
0.00,-0.09,0.91
-0.00,-0.09,0.91
