0,87828.00,-5.318990,-2.703192,11.584336,0.090920,-2.240889,-0.873602
0,87851.00,-5.158570,-2.428443,11.441875,0.206503,-2.413730,-0.906892
0,87874.00,-6.129469,-3.194626,11.588527,0.393194,-2.777790,-0.951367
0,87897.00,-6.231826,-3.030615,11.209625,0.332206,-2.746897,-0.970276
0,87920.00,-5.779299,-2.630165,10.445237,0.261898,-2.686442,-0.944709
0,87943.00,-5.389024,-2.083062,9.676660,0.232070,-2.726656,-0.874667
0,87966.00,-5.566803,-1.929226,9.141528,0.258702,-2.840375,-0.767074
0,87989.00,-6.022921,-1.957958,8.687803,0.256039,-2.853158,-0.665073
0,88012.00,-6.119891,-1.894509,8.004224,0.188660,-2.680316,-0.577987
0,88035.00,-5.421348,-1.305505,6.298867,-0.031853,-2.246215,-0.389965
0,88058.00,-5.480607,-0.763789,5.690110,-0.088313,-2.120245,-0.298883
0,88081.00,-5.887642,-0.189152,5.059206,-0.078193,-1.963915,-0.261598
0,88104.00,-5.894227,-0.108343,4.607277,0.018748,-1.678953,-0.258935
0,88127.00,-5.609302,-0.002993,4.084118,0.119949,-1.324747,-0.239760
0,88150.00,-5.265717,0.241228,3.374799,0.218488,-1.025669,-0.236831
0,88173.00,-5.212443,0.025140,2.993503,0.342327,-0.785182,-0.228575
0,88196.00,-6.146229,-0.627911,3.073114,0.396656,-0.132698,-0.127107
0,88219.00,-6.704106,-0.651256,3.483741,0.310635,0.380235,-0.074375
0,88242.00,-6.909420,-0.556082,3.890177,0.224347,1.026061,-0.008860
0,88265.00,-6.822625,-0.630904,4.642594,0.163359,1.691861,0.073166
0,88288.00,-6.772345,-0.872731,5.663773,0.086926,2.260189,0.158122
0,88311.00,-6.944736,-1.019982,6.868117,-0.011347,2.745424,0.261987
0,88334.00,-7.211703,-1.527578,9.966372,-0.148501,3.690594,0.564793
0,88357.00,-7.215893,-2.558335,11.979999,-0.196705,4.064507,0.738967
0,88380.00,-7.062656,-2.937835,13.800881,-0.348242,4.315381,0.885176
0,88403.00,-6.188129,-2.053133,14.374322,-0.481668,4.483696,0.973595
0,88426.00,-5.078361,-1.847221,14.558086,-0.365819,4.435758,0.999960
0,88449.00,-4.443865,-3.057551,14.821463,-0.155958,4.087677,0.995966
0,88472.00,-4.802415,-4.154151,15.968942,-0.110684,3.605372,1.018336
0,88495.00,-2.217742,-3.559162,17.587505,-0.284591,3.421877,0.757875
0,88518.00,0.738050,-2.951602,16.742907,-0.108820,3.061546,0.507002
0,88541.00,2.006443,-2.701994,15.741481,0.224613,2.025028,0.239350
0,88564.00,0.697945,-4.164328,16.862024,0.614240,0.733109,-0.029367
0,88587.00,-1.037939,-5.983415,17.992146,0.681086,0.026295,-0.200345
0,88610.00,-0.745233,-6.118096,18.301611,0.438202,-0.020311,-0.237363
0,88633.00,1.862185,-4.419921,17.470781,0.034194,-0.828859,-0.265060
0,88656.00,0.243024,-3.724370,18.047813,0.051771,-2.038485,-0.411803
0,88679.00,-2.666678,-3.745919,18.009504,0.167887,-2.835848,-0.471459
0,88702.00,-4.701853,-4.414534,17.694052,0.223814,-3.143181,-0.543099
0,88725.00,-5.248956,-3.847080,16.845863,0.147380,-3.354906,-0.645099
0,88748.00,-6.521539,-3.499903,16.606430,0.178273,-3.758114,-0.686379
0,88771.00,-7.760003,-2.941427,15.947991,0.220086,-4.118446,-0.718604
0,88794.00,-7.994048,-2.670868,13.599759,0.347120,-4.358400,-0.738578
0,88817.00,-8.461540,-2.799563,12.574988,0.284801,-4.540297,-0.716473
0,88840.00,-9.254660,-2.372775,10.704423,0.096247,-4.591164,-0.665073
0,88863.00,-9.476733,-1.222901,8.108377,-0.063279,-4.333632,-0.489568
0,88886.00,-9.444409,-0.724882,5.424939,-0.078726,-3.874496,-0.245353
0,88909.00,-9.685040,-0.685974,3.355046,-0.072600,-3.440661,-0.183034
0,88932.00,-10.654141,-0.918822,2.522420,-0.098700,-2.918940,-0.253875
0,88955.00,-8.884138,1.576662,0.318445,-0.226267,-0.857089,-0.166522
0,88978.00,-7.236844,1.756236,-0.399852,0.036325,-0.296219,-0.096480
0,89001.00,-7.295504,0.521364,0.274749,0.297585,-0.263728,-0.013654
0,89024.00,-8.867378,-0.377705,1.309096,0.284269,-0.115387,0.133887
0,89047.00,-9.840671,-0.481259,2.196193,0.037656,0.495551,0.206593
0,89070.00,-8.928433,0.060457,2.893540,-0.204429,1.385061,0.184222
