0,367751.00,-6.928574,-3.210190,6.056442,0.135287,0.135685,0.067641
0,367773.00,-6.785513,-3.095860,6.091758,0.144075,0.160453,0.063114
0,367795.00,-6.746007,-3.162303,6.212671,0.181626,0.171372,0.058320
0,367817.00,-6.539496,-3.063537,6.307247,0.225037,0.196938,0.045270
0,367839.00,-6.230030,-2.911498,6.391048,0.293214,0.231560,0.019171
0,367861.00,-5.935528,-2.971954,6.561644,0.399476,0.298140,0.001328
0,367883.00,-5.189098,-2.962976,7.161422,0.531837,0.376438,-0.065252
0,367905.00,-4.418126,-2.704389,7.926409,0.735040,0.438757,-0.127838
0,367927.00,-2.774423,-3.612436,10.936073,1.488459,0.463525,-0.345155
0,367949.00,-1.530571,-5.083748,13.141844,1.900989,0.366318,-0.477516
0,367971.00,0.187356,-7.163218,14.989663,2.158521,-0.027303,-0.636243
0,367993.00,0.425591,-8.846428,16.641747,1.917501,-0.664075,-0.686045
0,368015.00,-0.502808,-9.327088,18.096897,1.318813,-1.422022,-0.619465
0,368037.00,-1.336631,-8.408865,17.643772,0.647154,-2.071843,-0.600023
0,368059.00,-2.118378,-6.586784,17.447437,0.226102,-2.636974,-0.572060
0,368081.00,-3.773454,-5.966655,16.449003,0.093741,-3.162424,-0.645031
0,368103.00,-5.916973,-6.948328,14.659845,0.082023,-3.457507,-0.832254
0,368125.00,-6.883082,-7.377510,14.092391,-0.111592,-3.382138,-0.920406
0,368147.00,-8.888927,-4.704846,11.202442,-0.551020,-3.093713,-1.296184
0,368169.00,-9.179837,-3.650745,8.969735,-0.414398,-2.676922,-1.539335
0,368191.00,-7.411030,-2.666678,7.223675,-0.097477,-2.257202,-1.626421
0,368213.00,-7.660639,-3.672294,6.250980,0.329967,-2.161859,-1.569961
0,368235.00,-9.182231,-4.318761,4.923328,0.511331,-2.068115,-1.472222
0,368257.00,-9.215154,-3.273041,3.258675,0.476975,-1.741073,-1.312962
0,368279.00,-9.671870,-3.135966,1.454552,0.445550,-1.362633,-0.995242
0,368301.00,-9.807749,-3.411911,0.132286,0.249005,-1.068881,-0.711878
0,368323.00,-10.815160,-3.332899,-1.107973,-0.168585,-0.860885,-0.470592
0,368345.00,-12.721641,-1.664654,-4.515695,-0.925200,-0.375384,-0.121712
0,368367.00,-13.866127,-0.738050,-5.098114,-1.039984,0.035016,0.111850
0,368389.00,-14.794526,-1.124734,-4.019471,-1.002699,0.750884,0.384296
0,368411.00,-13.951724,0.337600,-3.040791,-0.983258,1.650247,0.593890
0,368433.00,-13.380678,0.082604,-1.045721,-0.659413,2.477971,0.852487
0,368455.00,-13.168181,-1.690392,1.176810,-0.309734,3.097431,1.035182
0,368477.00,-13.789509,-3.893170,3.449023,-0.274846,3.523810,1.311889
0,368499.00,-14.734070,-5.895423,5.620675,-0.537438,3.995463,1.680210
0,368521.00,-15.188991,-6.332387,7.329623,-0.973138,4.472442,2.003256
0,368543.00,-16.425060,-6.095350,9.052340,-1.296717,4.855411,2.422444
0,368565.00,-18.063377,-8.335838,12.871285,-1.152371,5.724946,3.153227
1,368587.00,-18.403370,-10.825336,15.463141,-1.009091,5.971559,3.368946
1,368609.00,-16.053940,-12.683331,19.614300,-0.870338,6.074891,3.338319
1,368631.00,-11.904577,-12.109891,19.614300,-1.045843,5.854910,3.380398
0,368653.00,-7.020157,-8.060491,18.561396,-0.985122,4.855411,3.491453
0,368675.00,-10.145349,-4.479780,17.518070,0.196008,3.401835,2.559865
0,368697.00,-8.077849,-5.611696,17.257687,1.901788,2.905947,0.894565
